"id","category_id","code","name","partner_id","struct_id","sequence","condition_select","amount_fix","fondo_ahorro_aux","forma_pago","integrar_al_ingreso","integrar_estatal","integrar_ptu","condition_range_max","condition_range_min","variable_imss_monto","tipo_cotro_pago/id","parte_exenta/id","parte_gravada/id","amount_percentage","amount_percentage_base","exencion","variable_imss","amount_python_compute","condition_python","variable_imss_tipo","tipo_cdeduccion/id","tipo_cpercepcion/id","amount_select"
"__export__.hr_salary_rule_309_b2a9c05e","Otros Pagos","O008","ISR por compensación anual",,"Sueldos ordinaria","430","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0","catalogo.otropago04",,,"0.0",,,,"
#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
limite_inferior2 = 0
cuota_fija2 = 0
porcentaje_sobre_excedente2 = 0
grabado_anual = 0
grabado_mensual = 0

isr_anual = 0
isr_acum_anual = 0
subsidio_x_aplicar = 0
##################subsidio mensual##############################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual

#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

if payslip.ultima_nomina and payslip.isr_ajustar:
   subsidio_x_aplicar = subsidio_empleo - payslip.acum_subsidio_aplicado
else:
   subsidio_x_aplicar = (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar

op_isr_ajuste = 0
isr_retener = 0

#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   isr_retener = isr_tarifa_113 - subsidio_empleo
   isr_retener = isr_retener - payslip.acum_isr
   if payslip.acum_subsidio_aplicado > 0 and subsidio_empleo == 0:
       if subsidio_empleo == 0:
          if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
             op_isr_ajuste = payslip.acum_isr_antes_subem
          else:
             op_isr_ajuste = payslip.acum_subsidio_aplicado
          isr_retener = isr_retener - op_isr_ajuste
       else:
          isr_retener = isr_retener - payslip.acum_isr_antes_subem + payslip.acum_subsidio_aplicado
   else:
          if payslip.acum_subsidio_aplicado > subsidio_empleo:
             isr_retener = isr_retener - (payslip.acum_subsidio_aplicado - subsidio_empleo)
else:
   subsidio_pagado = isr_tarifa_113 - (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar
   total = isr_tarifa_113 
   total2 = subsidio_pagado

if inputs.ISR2:
   isr_mensual =  inputs.ISR2.amount
else:
   if payslip.ultima_nomina and payslip.isr_ajustar:
        if isr_retener < 0:
            isr_mensual =  0
        else:
            isr_mensual = round(isr_retener,2)
   else:
        if subsidio_pagado < 0:
            isr_mensual =  0
        else:
            if total2 < 0:
               isr_mensual = abs(round(total,2))
            else:
               isr_mensual = abs(round(total2,2))

#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   if subsidio_empleo > 0:
      total = isr_tarifa_113 - abs(payslip.acum_isr_antes_subem)
   else:
      total = isr_tarifa_113 - abs(payslip.acum_isr)
else:
   total = isr_tarifa_113 

if total > isr_mensual:
   isr_mensual = total

######################### Calculo ISR anual #############################
grabado_anual = TPERG + payslip.acum_per_grav_anual

if contract.tablas_cfdi_id:
    line = contract.env['tablas.isr.anual'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_anual)],order='lim_inf desc',limit=1)
    if line:
       limite_inferior = line.lim_inf
       cuota_fija = line.c_fija
       porcentaje_sobre_excedente = line.s_excedente
	   
#articulo 113
excedente_limite_superior = grabado_anual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

sub_apl_anual = payslip.acum_subsidio_aplicado_anual -  payslip.acum_dev_subem - payslip.acum_dev_subem_entregado
  
isr_ret_anual =  payslip.acum_isr_anual + payslip.acum_isr_ajuste - payslip.acum_dev_isr

isr_anual = round(isr_tarifa_113 - isr_ret_anual  - isr_mensual, 2)

if isr_anual < 0:
   result =  abs(isr_anual)
else:
   result =  0","if payslip.isr_anual and payslip.isr_ajustar:
   result = 1
else:
   result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_14","Otros Pagos","O001","Subsidio para el empleo (sp)",,"Sueldos ordinaria","435","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0","catalogo.otropago02",,,"0.0",,,,"#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
grabado_mensual = 0

#########################################################
##################  #dias del periodo   ####################### 
#########################################################
line2 = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)],limit=1)
if line2:
   dias_periodo = line2.no_dias
else:
   dias_periodo = 0

#########################################################
##################  #grabado_mensual   #####################  
#########################################################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

subem_entregar = 0
factor01 = 0
dev_isr = 0
#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   if subsidio_empleo > isr_tarifa_113:
      if subsidio_empleo - isr_tarifa_113  < payslip.acum_isr or (subsidio_empleo > isr_tarifa_113 and payslip.acum_isr > 0):
          dev_isr = payslip.acum_isr
      subem_entregar = subsidio_empleo - isr_tarifa_113
      if not (payslip.acum_subsidio_aplicado <= 0 and subsidio_empleo > 0):
          factor01 = payslip.acum_isr_antes_subem + subem_entregar - payslip.acum_subsidio_aplicado - dev_isr
          if factor01 > 0:
              subem_entregar = factor01
          else:
               subem_entregar = 0            
else:
   subsidio_entregado = isr_tarifa_113 - (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar
   total = isr_tarifa_113 
   total2 = subsidio_entregado

if payslip.ultima_nomina and payslip.isr_ajustar:
   if subem_entregar > 0:
      result = round(subem_entregar,2)
   else:
      result = 0
else:
   if subsidio_empleo > 0:
      if subsidio_entregado < 0:
         result = round(abs(total2),2)
      else:
         result = 0
   else:
      result = 0

if inputs.O001:
   result = inputs.O001.amount","work = 0

if TPERG > 0:
   work = 1
if rules.O005:
   work = 0
if rules.O006:
   work = 0

result = work","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_35","Auxiliar","TOP","Total otros pagos",,"Sueldos ordinaria","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_547_992efdcb","Auxiliar","TOP","Total otros pagos",,"Comprobación viáticos","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_558_92450738","Auxiliar","TOP","Total otros pagos",,"Entrega Viaticos","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_564_92d2d897","Auxiliar","TOP","Total otros pagos",,"Liquidación - indemnizacion/finiquito","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_570_2a667b0a","Auxiliar","TOP","Total otros pagos",,"Reparto de utilidades","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_581_8b72a45b","Auxiliar","TOP","Total otros pagos",,"Aguinaldo","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_590_a8c4d751","Auxiliar","TOP","Total otros pagos",,"Asimilado","499","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.ALW3","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_21","Auxiliar","SUB","Subsidio al Empleo aplicado",,"Sueldos ordinaria","500","Expresión Python","10.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
grabado_mensual = 0

#########################################################
##################  #dias del periodo   ####################### 
#########################################################
line2 = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)],limit=1)
if line2:
   dias_periodo = line2.no_dias
else:
   dias_periodo = 0

#########################################################
##################  #grabado_mensual   #####################  
#########################################################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   if subsidio_empleo > 0:
      subsidio_pagado = isr_tarifa_113 - abs(payslip.acum_isr_antes_subem) - subsidio_empleo
      total =  isr_tarifa_113 - abs(payslip.acum_isr_antes_subem)
   else:
      subsidio_pagado = isr_tarifa_113 - abs(payslip.acum_isr) - subsidio_empleo
      total = isr_tarifa_113 - abs(payslip.acum_isr)
   total2 = subsidio_pagado - payslip.acum_subsidio_aplicado
else:
   subsidio_pagado = isr_tarifa_113 - (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar
   total = isr_tarifa_113 
   total2 = subsidio_pagado

smm = 0
if payslip.ultima_nomina and payslip.isr_ajustar:
   line = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)], limit=1)
   smm = contract.tablas_cfdi_id.salario_minimo * line.no_dias
else:
   smm = contract.tablas_cfdi_id.salario_minimo * payslip.dias_pagar

if grabado_mensual <= smm:
   result = 0
else:
   if payslip.ultima_nomina and payslip.isr_ajustar:
      if payslip.acum_subsidio_aplicado > subsidio_empleo:
         result = 0
      else:
         result = round(subsidio_empleo - payslip.acum_subsidio_aplicado,2)
   else:
      result = round((subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar,2)

if inputs.SUB:
   result = inputs.SUB.amount","#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
grabado_mensual = 0

work = 0
if TPER > 0:
      work = 1

#########################################################
##################  #dias del periodo   ####################### 
#########################################################
line2 = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)],limit=1)
if line2:
   dias_periodo = line2.no_dias
else:
   dias_periodo = 0

#########################################################
##################  #grabado_mensual   #####################  
#########################################################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual

if subsidio_empleo <= 0:
    result = 0
else:
   if work:
      result =  1
   else:
      result = 0

if inputs.SUB:
   result = 1","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_78_6de34d75","Auxiliar","ISR","ISR antes de SUBEM",,"Sueldos ordinaria","502","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
grabado_mensual = 0

#########################################################
##################  #dias del periodo   ####################### 
#########################################################
line2 = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)],limit=1)
if line2:
   dias_periodo = line2.no_dias
else:
   dias_periodo = 0

#########################################################
##################  #grabado_mensual   #####################  
#########################################################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   subsidio_pagado = isr_tarifa_113 - subsidio_empleo
   if subsidio_empleo > 0:
      total = isr_tarifa_113 - abs(payslip.acum_isr_antes_subem)
   else:
      total = isr_tarifa_113 - abs(payslip.acum_isr)
   total2 =  subsidio_pagado
else:
   subsidio_pagado = isr_tarifa_113 - (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar
   total = isr_tarifa_113 
   total2 = subsidio_pagado

if total < 0:
   result = 0
else:
   smm = 0
   if payslip.ultima_nomina and payslip.isr_ajustar:
      line = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)], limit=1)
      smm = contract.tablas_cfdi_id.salario_minimo * line.no_dias
   else:
      smm = contract.tablas_cfdi_id.salario_minimo * payslip.dias_pagar

   if grabado_mensual <= smm:
      result = 0
   else:
      result = round(total,2)

if inputs.ISR:
   result = inputs.ISR.amount","#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
grabado_mensual = 0

work = 0
if TPER > 0:
      work = 1

#########################################################
##################  #dias del periodo   ####################### 
#########################################################
line2 = contract.env['tablas.periodo.mensual'].search([('form_id','=',contract.tablas_cfdi_id.id),('mes','=',payslip.mes)],limit=1)
if line2:
   dias_periodo = line2.no_dias
else:
   dias_periodo = 0

#########################################################
##################  #grabado_mensual   #####################  
#########################################################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

#subsidio mensual
subsidio_pagado = isr_tarifa_113 - (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar
total = isr_tarifa_113 
total2 = subsidio_pagado

if subsidio_empleo <= 0:
   result = 0
else:
   if work:
      result =  1
   else:
      result = 0

if inputs.ISR:
   result = 1","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_127_4c5d7e10","Deducciones","ISR","ISR asimilados",,"Sueldos ordinaria","504","Siempre verdadero","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0

ingreso_normal_mensual =  contract.sueldo_diario*payslip.imss_mes + categories.ALW/worked_days.WORK100.number_of_days * payslip.imss_mes

if contract.tablas_cfdi_id:
    line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',ingreso_normal_mensual)],order='lim_inf desc',limit=1)
    if line:
       inm_lim_inf = line.lim_inf
       inm_c_fija= line.c_fija
       inm_p_s_exedente = line.s_excedente
	   
#articulo 113
excedente_limite_superior = ingreso_normal_mensual - inm_lim_inf
impuesto_marginal = excedente_limite_superior * inm_p_s_exedente/100
isr_tarifa_113 = impuesto_marginal + inm_c_fija

result = round((isr_tarifa_113 / payslip.imss_mes) * worked_days.WORK100.number_of_days, 2)","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto","catalogos.deduccion02",,"Código Python"
"__export__.hr_salary_rule_130_726c5cb3","Deducciones","ISR2","ISR aguinaldo",,"Aguinaldo","504","Siempre verdadero","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
monto_percepciones = 0

monto_percepciones =  TPERG

fraccion1 = monto_percepciones / 365 * contract.tablas_cfdi_id.imss_mes

grabado_mensual = fraccion1 + contract.sueldo_diario * contract.tablas_cfdi_id.imss_mes

if contract.tablas_cfdi_id:
    line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line:
       limite_inferior = line.lim_inf
       cuota_fija = line.c_fija
       porcentaje_sobre_excedente = line.s_excedente
    line2 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line2:
       subsidio_empleo = line2.s_mensual
	   
#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
fraccion2 = impuesto_marginal + cuota_fija

grabado_mensual2 = contract.sueldo_diario * contract.tablas_cfdi_id.imss_mes

if contract.tablas_cfdi_id:
    line3 = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line3:
       limite_inferior2 = line3.lim_inf
       cuota_fija2 = line3.c_fija
       porcentaje_sobre_excedente2 = line3.s_excedente
    line4 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
    if line4:
       subsidio_empleo2 = line4.s_mensual
	   
#articulo 113
excedente_limite_superior2 = grabado_mensual2 - limite_inferior2
impuesto_marginal2 = excedente_limite_superior2 * porcentaje_sobre_excedente2/100
isr_tarifa_113_2 = impuesto_marginal2 + cuota_fija2

fraccion3 = fraccion2 - isr_tarifa_113_2

if fraccion1 > 0:
   fraccion5 = fraccion3 / fraccion1
   result = round(fraccion5 * monto_percepciones, 2)
else:
   result = 0","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto","catalogos.deduccion02",,"Código Python"
